BASE,,
BASE CARDS,,
RV-HOU,Corbin Martin,Houston Astros®
,J.B. Bukauskas,Houston Astros®
RV-LAA,Jo Adell,Angels®
,Griffin Canning,Angels®
RV-MIL,Keston Hiura,Milwaukee BrewersTM
,Tristen Lutz,Milwaukee BrewersTM
RV-MIN,Royce Lewis,Minnesota Twins®
,Brent Rooker,Minnesota Twins®
RV-NYY,Matt Sauer,New York Yankees®
,Clarke Schmidt,New York Yankees®
RV-OAK,Kevin Merrell,Oakland AthleticsTM
,Austin Beck,Oakland AthleticsTM
RV-PHI,Adam Haseley,Philadelphia Phillies®
,Spencer Howard,Philadelphia Phillies®
RV-PIT,Steven Jennings,Pittsburgh Pirates®
,Shane Baz,Pittsburgh Pirates®
RV-SDP,Luis Campusano,San Diego PadresTM
,MacKenzie Gore,San Diego PadresTM
RV-SEA,Evan White,Seattle MarinersTM
,Sam Carlson,Seattle MarinersTM
RV-SFG,Heliot Ramos,San Francisco Giants®
,Jacob Gonzalez,San Francisco Giants®
RV-TAM,Taylor Walls,Tampa Bay RaysTM
,Brendan McKay,Tampa Bay RaysTM
MLB DRAFT HISTORY,,
MLBD-AP,Andy Pettitte,New York Yankees®
MLBD-BL,Barry Larkin,Cincinnati Reds®

MLBD-CF,Carlton Fisk,Boston Red Sox®
MLBD-DJ,Derek Jeter,New York Yankees®
MLBD-JT,Jim Thome,Cleveland Indians®
MLBD-RH,Rickey Henderson,Oakland AthleticsTM
MLBD-RHA,Roy Halladay,Toronto Blue Jays®
MLBD-RJ,Randy Johnson,Montréal ExposTM
MLBD-RS,Ryne Sandberg,Philadelphia Phillies®
MLBD-WB,Wade Boggs,Boston Red Sox®
TOP OF THE,CLASS BOX TOPPERS,
TOC-AB,Austin Beck,Oakland AthleticsTM
TOC-AH,Adam Haseley,Philadelphia Phillies®
TOC-BM,Brendan McKay,Tampa Bay RaysTM
TOC-BMC,Brendan McKay,Tampa Bay RaysTM
TOC-CS,Clarke Schmidt,New York Yankees®
TOC-JA,Jo Adell,Angels®
TOC-JB,Jake Burger,Chicago White Sox®
TOC-JBU,J.B. Bukauskas,Houston Astros®
TOC-KH,Keston Hiura,Milwaukee BrewersTM
TOC-KW,Kyle Wright,Atlanta BravesTM
TOC-MG,MacKenzie Gore,San Diego PadresTM
TOC-PS,Pavin Smith,Arizona Diamondbacks®
TOC-RL,Royce Lewis,Minnesota Twins®
TOC-SB,Shane Baz,Pittsburgh Pirates®
TOC-TR,Trevor Rogers,Miami Marlins®
AUTOGRAPH,,
CHROME DRAFT PICK AUTOGRAPHS,,
CDA-AB,Austin Beck,Oakland AthleticsTM
CDA-AF,Alex Faedo,Detroit Tigers®
CDA-AH,Adam Haseley,Philadelphia Phillies®
CDA-BE,Blayne Enlow,Minnesota Twins®
CDA-BH,Blake Hunt,San Diego PadresTM
CDA-BM,Brendan McKay,Tampa Bay RaysTM
CDA-BMI,Brian Miller,Miami Marlins®
CDA-BMU,Brendan Murphy,Milwaukee BrewersTM
CDA-BN,Brett Netzer,Boston Red Sox®
CDA-BR,Brent Rooker,Minnesota Twins®
CDA-BT,Bubba Thompson,Texas Rangers®
CDA-CA,Cory Abbott,Chicago Cubs®
CDA-CB,Cole Brannen,Boston Red Sox®
CDA-CBA,Charlie Barnes,Minnesota Twins®
CDA-CC,Cash Case,Cincinnati Reds®
CDA-CH,Colton Hock,Miami Marlins®
CDA-CL,Caden Lemons,Milwaukee BrewersTM
CDA-CMA,Corbin Martin,Houston Astros®
CDA-CS,Clarke Schmidt,New York Yankees®
CDA-CSE,Christopher Seise,Texas Rangers®
CDA-CW,Connor Wong,Los Angeles Dodgers®

CDA-DB,Dylan Busby,Pittsburgh Pirates®
CDA-DE,Drew Ellis,Arizona Diamondbacks®
CDA-DH,D.L. Hall,Baltimore Orioles®
CDA-DP,David Peterson,New York Mets®
CDA-DW,Drew Waters,Atlanta BravesTM
CDA-EC,Ernie Clement,Cleveland Indians®
CDA-EW,Evan White,Seattle MarinersTM
CDA-GC,Griffin Canning,Angels®
CDA-GS,Gavin Sheets,Chicago White Sox®
CDA-HC,Hans Crouse,Texas Rangers®
CDA-HD,Hagen Danner,Toronto Blue Jays®
CDA-HR,Heliot Ramos,San Francisco Giants®
CDA-JA,Jo Adell,Angels®
CDA-JB,Jake Burger,Chicago White Sox®
CDA-JD,Jeter Downs,Cincinnati Reds®
CDA-JJM,J.J. Matijevic,Houston Astros®
CDA-JM,Joey Morgan,Detroit Tigers®
CDA-JP,Joe Perez,Houston Astros®
CDA-JPE,Jacob Pearson,Angels®
CDA-KC,Kacy Clemens,Toronto Blue Jays®
CDA-KH,Keston Hiura,Milwaukee BrewersTM
CDA-KM,Kevin Merrell,Oakland AthleticsTM
CDA-KMC,Kade McClure,Chicago White Sox®
CDA-KS,Kevin Smith,Toronto Blue Jays®
CDA-KW,Kyle Wright,Atlanta BravesTM
CDA-LC,Luis Campusano,San Diego PadresTM
CDA-LG,Luis Gonzalez,Chicago White Sox®
CDA-LH,Lincoln Henzman,Chicago White Sox®
CDA-LW,Logan Warmoth,Toronto Blue Jays®
CDA-MC,Morgan Cooper,Los Angeles Dodgers®
CDA-MG,MacKenzie Gore,San Diego PadresTM
CDA-MJM,MJ Melendez,Kansas City Royals®
CDA-MT,Matt Tabor,Arizona Diamondbacks®
CDA-MV,Mark Vientos,New York Mets®
CDA-NP,Nick Pratto,Kansas City Royals®
CDA-NPE,Nate Pearson,Toronto Blue Jays®
CDA-PS,Pavin Smith,Arizona Diamondbacks®
CDA-PSO,Peter Solomon,Houston Astros®
CDA-QB,Quinn Brodey,New York Mets®
CDA-QH,Quentin Holmes,Cleveland Indians®
CDA-RL,Royce Lewis,Minnesota Twins®
CDA-RM,Riley Mahan,Miami Marlins®
CDA-RV,Ryan Vilade,Colorado RockiesTM
CDA-SB,Shane Baz,Pittsburgh Pirates®
CDA-SC,Sam Carlson,Seattle MarinersTM
CDA-SCO,Seth Corry,San Francisco Giants®
CDA-SF,Stuart Fairchild,Cincinnati Reds®
CDA-TD,Tommy Doyle,Colorado RockiesTM
CDA-TH,Tanner Houck,Boston Red Sox®
CDA-TL,Tristen Lutz,Milwaukee BrewersTM
CDA-TR,Trevor Rogers,Miami Marlins®
CDA-TW,Taylor Walls,Tampa Bay RaysTM

CDA-WG,Will Gaddis,Colorado RockiesTM
CDA-ZK,Zach Kirtley,St. Louis Cardinals®
CDA-ZL,Zac Lowther,Baltimore Orioles®
CLASS OF 2017 AUTOGRAPHS,,
C17A-AB,Austin Beck,Oakland AthleticsTM
C17A-AF,Alex Faedo,Detroit Tigers®
C17A-AH,Adam Haseley,Philadelphia Phillies®
C17A-BM,Brendan McKay,Tampa Bay RaysTM
C17A-BMC,Brendan McKay,Tampa Bay RaysTM
C17A-BMI,Brian Miller,Miami Marlins®
