BASE,,
CHROME BASE 2016 MLB DRAFT PICKS,,
BD-78,Colton Welker,Colorado RockiesTM
BD-79,Nick Banks,Washington Nationals®
BD-80,Will Benson,Cleveland Indians®
BD-81,Cavan Biggio,Toronto Blue Jays®
BD-82,Braden Webb,Milwaukee BrewersTM
BD-83,Chris Okey,Cincinnati Reds®
BD-84,Will Smith,Los Angeles Dodgers®
BD-85,A.J. Puckett,Kansas City Royals®
BD-86,Colby Woodmansee,New York Mets®
BD-87,Andy Yerzy,Arizona Diamondbacks®
BD-88,J.B. Woodman,Toronto Blue Jays®
BD-89,Corbin Burnes,Milwaukee BrewersTM
BD-90,Alex Kirilloff,Minnesota Twins®
BD-91,Robert Tyler,Colorado RockiesTM
BD-92,Pete Alonso,New York Mets®
BD-93,Alec Hansen,Chicago White Sox®
BD-94,Daniel Johnson,Washington Nationals®
BD-95,Mike Shawaryn,Boston Red Sox®
BD-96,Daulton Jefferies,Oakland AthleticsTM
BD-97,Jordan Sheffield,Los Angeles Dodgers®
BD-98,Conner Capel,Cleveland Indians®
BD-99,Bobby Dalbec,Boston Red Sox®
BD-100,Corey Ray,Milwaukee BrewersTM
BD-101,Ben Rortvedt,Minnesota Twins®
BD-102,Tim Lynch,New York Yankees®
BD-103,Charles Leblanc,Texas Rangers®
BD-104,Dane Dunning,Washington Nationals®

BD-105,Bryson Brigman,Seattle MarinersTM
BD-106,Nolan Martinez,New York Yankees®
BD-107,Connor Jones,St. Louis Cardinals®
BD-108,Alex Call,Chicago White Sox®
BD-109,Reggie Lawson,San Diego PadresTM
BD-110,Matt Thaiss,Angels®
BD-111,Bryse Wilson,Atlanta BravesTM
BD-112,Zack Burdi,Chicago White Sox®
BD-113,Nolan Williams,Angels®
BD-114,Mark Ecker,Detroit Tigers®
BD-115,Michael Paez,New York Mets®
BD-116,Zach Jackson,Toronto Blue Jays®
BD-117,Joe Rizzo,Seattle MarinersTM
BD-118,Ryan Boldt,Tampa Bay RaysTM
BD-119,Mikey York,Tampa Bay RaysTM
BD-120,Ian Anderson,Atlanta BravesTM
BASE CARDS,TOP PROSPECTS,
BD-121,Austin Meadows,Pittsburgh Pirates®
BD-122,Nick Gordon,Minnesota Twins®
BD-123,Forrest Wall,Colorado RockiesTM
BD-124,Antonio Senzatela,Colorado RockiesTM
BD-125,Justus Sheffield,New York Yankees®
BD-126,Christian Arroyo,San Francisco Giants®
BD-127,Dylan Cease,Chicago Cubs®
BD-128,Scott Kingery,Philadelphia Phillies®
BD-129,Daniel Palka,Minnesota Twins®
BD-130,Bradley Zimmer,Cleveland Indians®
BD-131,Amir Garrett,Cincinnati Reds®
BD-132,Dillon Tate,New York Yankees®
BD-133,Domingo Leyba,Arizona Diamondbacks®
