BASE,,,
BASE CARDS,,,
BCP-103,Royce Lewis,Minnesota Twins®
BCP-104,Victor Mesa Jr.,Miami Marlins®
BCP-105,Brendan McKay,Tampa Bay RaysTM
BCP-106,Michel Baez,San Diego PadresTM
BCP-107,Ronny Mauricio,New York Mets®
BCP-108,Anthony Kay,New York Mets®
BCP-109,Yusniel Diaz,Baltimore Orioles®
BCP-110,Brady Singer,Kansas City Royals®
BCP-111,Bo Bichette,Toronto Blue Jays®
BCP-112,Matthew Liberatore,Tampa Bay RaysTM
BCP-113,Dylan Cease,Chicago White Sox®
BCP-114,Edward Cabrera,Miami Marlins®
BCP-115,Jeter Downs,Los Angeles Dodgers®
BCP-116,Luken Baker,St. Louis Cardinals®
BCP-117,Shane Baz,Tampa Bay RaysTM
BCP-118,Keibert Ruiz,Los Angeles Dodgers®
BCP-119,Jonathan Hernandez,Texas Rangers®
BCP-120,Matt Mercer,Arizona Diamondbacks®
BCP-121,Ryan Helsley,St. Louis Cardinals®
BCP-122,Cole Ragans,Texas Rangers®
BCP-123,Yordan Alvarez,Houston Astros®
BCP-124,DJ Peters,Los Angeles Dodgers®
BCP-125,Cal Quantrill,San Diego PadresTM
BCP-126,Drew Waters,Atlanta BravesTM
BCP-127,Peter Alonso,New York Mets®
BCP-128,MJ Melendez,Kansas City Royals®
BCP-129,Austin Riley,Atlanta BravesTM
BCP-130,Gavin Lux,Los Angeles Dodgers®
BCP-131,Brandon Marsh,Angels®
BCP-132,Andrew Knizner,St. Louis Cardinals®
BCP-133,Mitch Keller,Pittsburgh Pirates®
BCP-134,Cristian Santana,Los Angeles Dodgers®
BCP-135,Jesus Sanchez,Tampa Bay RaysTM
BCP-136,Peter Lambert,Colorado RockiesTM
BCP-137,Brock Burke,Texas Rangers®
BCP-138,Alex Kirilloff,Minnesota Twins®
BCP-139,DL Hall,Baltimore Orioles®
BCP-140,Bryan Mata,Boston Red Sox®
BCP-141,Austin Beck,Oakland AthleticsTM
BCP-142,Genesis Cabrera,St. Louis Cardinals®
BCP-143,Brendan Rodgers,Colorado RockiesTM
BCP-144,Sean Murphy,Oakland AthleticsTM
BCP-145,Roberto Ramos,Colorado RockiesTM
BCP-146,Ronaldo Hernandez,Tampa Bay RaysTM
BCP-147,Albert Abreu,New York Yankees®
BCP-148,William Contreras,Atlanta BravesTM
BCP-149,Jose de la Cruz,Detroit Tigers®
BCP-150,Eloy Jimenez,Chicago White Sox®
BOWMAN SCOUTS TOP 100,,
BTP-1,Vladimir Guerrero Jr.,Toronto Blue Jays®

BTP-2,Eloy Jimenez,Chicago White Sox®,
BTP-3,Fernando Tatis Jr.,San Diego PadresTM,
BTP-4,Wander Franco,Tampa Bay RaysTM,
BTP-5,Forrest Whitley,Houston Astros®,
BTP-6,Victor Robles,Washington Nationals®,
BTP-7,Bo Bichette,Toronto Blue Jays®,
BTP-8,Michael Kopech,Chicago White Sox®,Rookie
BTP-9,Jo Adell,Angels®,
BTP-10,Royce Lewis,Minnesota Twins®,
BTP-11,Nick Senzel,Cincinnati Reds®,
BTP-12,Casey Mize,Detroit Tigers®,
BTP-13,Alex Kirilloff,Minnesota Twins®,
BTP-14,MacKenzie Gore,San Diego PadresTM,
BTP-15,Kyle Tucker,Houston Astros®,Rookie
BTP-16,Brendan Rodgers,Colorado RockiesTM,
BTP-17,Jesus Luzardo,Oakland AthleticsTM,
BTP-18,Sixto Sanchez,Philadelphia Phillies®,
BTP-19,Dylan Cease,Chicago White Sox®,
BTP-20,Justus Sheffield,Seattle MarinersTM,Rookie
