BASE,,,
286,Edmundo Sosa,St. Louis Cardinals®,Rookie Stars,,
286,Adolis García,St. Louis Cardinals®,Rookie Stars,,
287,Mike Fiers,Oakland AthleticsTM,,,
288,Cesar Hernandez,Philadelphia Phillies®,,,
289,Mike Leake,Seattle MarinersTM,,,
290,Jose Leclerc,Texas Rangers®,,,
291,Steve Cishek,Chicago Cubs®,,,
292,Steven Souza Jr.,Arizona Diamondbacks®,,,
293,Kevin Pillar,Toronto Blue Jays®,,,
294,Justin Anderson,Angels®,,,
295,Kevin Gausman,Atlanta BravesTM,,,
296,Tucker Barnhart,Cincinnati Reds®,,,
297,Greg Bird,New York Yankees®,,,
298,Dereck Rodriguez,San Francisco Giants®,,,
299,Nicky Delmonico,Chicago White Sox®,,,
300,Zack Wheeler,New York Mets®,,,
301,Ben Gamel,Seattle MarinersTM,,,
302,Seranthony Dominguez,Philadelphia Phillies®,,,
303,Elvis Andrus,Texas Rangers®,,,
304,Chris Taylor,Los Angeles Dodgers®,,,
305,Eduardo Nunez Pinch-Hit HR,,World,Series,Highlights
306,J.D. Martinez Two-Run Single,,World,Series,Highlights
307,Max Muncy Walk-Off HR,,World,Series,Highlights
308,Steve Pearce Four RBI Night,,World,Series,Highlights
309,David Price Earns Win in Clincher,,World,Series,Highlights
310,Red Sox Celebrate!,,World,Series,Highlights
311,Fernando Rodney,Oakland AthleticsTM,,,

312,Yairo Munoz,St. Louis Cardinals®,,
313,Michael Fulmer,Detroit Tigers®,,
314,Matt Strahm,San Diego PadresTM,,
315,Yoan Moncada,Chicago White Sox®,,
316,Dansby Swanson,Atlanta BravesTM,,
317,Jeffrey Springs,Texas Rangers®,Rookie Stars,
317,Jose Trevino,Texas Rangers®,Rookie Stars,
318,Carl Edwards Jr.,Chicago Cubs®,,
319,Dylan Bundy,Baltimore Orioles®,,
320,Raisel Iglesias,Cincinnati Reds®,,
321,Arodys Vizcaino,Atlanta BravesTM,,
322,Ivan Nova,Chicago White Sox®,,
323,Robinson Cano,New York Mets®,,
324,Justin Bour,Angels®,,
325,Frankie Montas,Oakland AthleticsTM,,
326,Tyler Skaggs,Angels®,,
327,Mike Foltynewicz,Atlanta BravesTM,,
328,Anthony Rendon,Washington Nationals®,,
329,Robbie Erlin,San Diego PadresTM,,
330,John Gant,St. Louis Cardinals®,,
331,Matt Olson,Oakland AthleticsTM,,
332,Hernan Perez,Milwaukee BrewersTM,,
333,Manny Pina,Milwaukee BrewersTM,,
334,Jose Quintana,Chicago Cubs®,,
335,Josh Hader,Milwaukee BrewersTM,,
336,Ervin Santana,Minnesota Twins®,,
337,Reyes Moronta,San Francisco Giants®,,
338,Jarrod Dyson,Arizona Diamondbacks®,,
339,Denard Span,Seattle MarinersTM,,
340,Eduardo Nunez,Boston Red Sox®,,
341,Corey Seager,Los Angeles Dodgers®,,
342,Alex Colome,Chicago White Sox®,,
343,Cedric Mullins,Baltimore Orioles®,Rookie Stars,
343,Paul Fry,Baltimore Orioles®,Rookie Stars,
343,Austin Wynns,Baltimore Orioles®,Rookie Stars,
344,Joe Musgrove,Pittsburgh PiratesTM,,
345,Kirby Yates,San Diego PadresTM,,
346,Pedro Strop,Chicago Cubs®,,
347,David Bote,Chicago Cubs®,,
348,Jeff McNeil,New York Mets®,Rookie Stars,
348,Drew Smith,New York Mets®,Rookie Stars,
349,Chris Shaw,San Francisco Giants®,Rookie Stars,
349,Aramis Garcia,San Francisco Giants®,Rookie Stars,
350,Chris Sale,Boston Red Sox®,Topps News All,Stars
351,Salvador Perez,Kansas City Royals®,Topps News All,Stars
352,Jose Abreu,Chicago White Sox®,Topps News All,Stars
353,Jose Altuve,Houston Astros®,Topps News All,Stars
354,Manny Machado,Baltimore Orioles®,Topps News All,Stars
355,Jose Ramirez,Cleveland Indians®,Topps News All,Stars
356,Aaron Judge,New York Yankees®,Topps News All,Stars
357,Mike Trout,Angels®,Topps News All,Stars
358,Mookie Betts,Boston Red Sox®,Topps News All,Stars

359,J.D. Martinez,Boston Red Sox®,Topps,News,All,Stars
360,Max Scherzer,Washington Nationals®,Topps,News,All,Stars
361,Willson Contreras,Chicago Cubs®,Topps,News,All,Stars
362,Freddie Freeman,Atlanta BravesTM,Topps,News,All,Stars
363,Javier Baez,Chicago Cubs®,Topps,News,All,Stars
364,Brandon Crawford,San Francisco Giants®,Topps,News,All,Stars
365,Nolan Arenado,Colorado RockiesTM,Topps,News,All,Stars
366,Matt Kemp,Los Angeles Dodgers®,Topps,News,All,Stars
367,Bryce Harper,Washington Nationals®,Topps,News,All,Stars
