BASE,,,
BASE CARDS,,,
BTP-26,Austin Hays,Baltimore Orioles®,Rookie
BTP-27,Willy Adames,Tampa Bay RaysTM,
BTP-28,Alex Verdugo,Los Angeles Dodgers®,Rookie
BTP-29,Luis Robert,Chicago White Sox®,
BTP-30,Sixto Sanchez,Philadelphia Phillies®,
BTP-31,Scott Kingery,Philadelphia Phillies®,
BTP-32,Michael Chavis,Boston Red Sox®,
BTP-33,Franklin Perez,Detroit Tigers®,
BTP-34,Alec Hansen,Chicago White Sox®,
BTP-35,Ian Anderson,Atlanta BravesTM,
BTP-36,Chance Sisco,Baltimore Orioles®,Rookie
BTP-37,J.P. Crawford,Philadelphia Phillies®,Rookie
BTP-38,Pavin Smith,Arizona Diamondbacks®,
BTP-39,Jo Adell,Angels®,
BTP-40,Lewis Brinson,Milwaukee BrewersTM,
BTP-41,Brendan McKay,Tampa Bay RaysTM,
BTP-42,Jack Flaherty,St. Louis Cardinals®,Rookie
BTP-43,Kyle Lewis,Seattle MarinersTM,
BTP-44,Juan Soto,Washington Nationals®,
BTP-45,Estevan Florial,New York Yankees®,
BTP-46,Keston Hiura,Milwaukee BrewersTM,
BTP-47,Cal Quantrill,San Diego PadresTM,
BTP-48,Shane Baz,Pittsburgh Pirates®,
BTP-49,Carson Kelly,St. Louis Cardinals®,
BTP-50,Justus Sheffield,New York Yankees®,
BTP-51,Leody Taveras,Texas Rangers®,
BTP-52,Kevin Newman,Pittsburgh Pirates®,
BTP-53,Nate Pearson,Toronto Blue Jays®,
BTP-54,Heliot Ramos,San Francisco Giants®,
BTP-55,Yordan Alvarez,Houston Astros®,

BTP-56,Michel Baez,San Diego PadresTM,
BTP-57,Jon Duplantier,Arizona Diamondbacks®,
BTP-58,Jahmai Jones,Angels®,
BTP-59,Jay Groome,Boston Red Sox®,
BTP-60,Luis Urias,San Diego PadresTM,
BTP-61,Dylan Cease,Chicago White Sox®,
BTP-62,Bobby Bradley,Cleveland Indians®,
BTP-63,Ryan McMahon,Colorado RockiesTM,Rookie
BTP-64,Nick Pratto,Kansas City Royals®,
BTP-65,Keibert Ruiz,Los Angeles Dodgers®,
BTP-66,Trevor Rogers,Miami Marlins®,
BTP-67,Chance Adams,New York Yankees®,
BTP-68,Jesus Luzardo,Oakland AthleticsTM,
BTP-69,Chris Shaw,San Francisco Giants®,
BTP-70,Adam Haseley,Philadelphia Phillies®,
BTP-71,Jesus Sanchez,Tampa Bay RaysTM,
BTP-72,Corbin Burnes,Milwaukee BrewersTM,
BTP-73,Cole Ragans,Texas Rangers®,
BTP-74,Anthony Alford,Toronto Blue Jays®,
BTP-75,Austin Meadows,Pittsburgh Pirates®,
BTP-76,Kolby Allard,Atlanta BravesTM,
BTP-77,Carter Kieboom,Washington Nationals®,
BTP-78,D.L. Hall,Baltimore Orioles®,
BTP-79,Sam Travis,Boston Red Sox®,
BTP-80,David Peterson,New York Mets®,
BTP-81,Tyler Mahle,Cincinnati Reds®,Rookie
BTP-82,Bryse Wilson,Atlanta BravesTM,
