BASE,,,
VETERANS,,,
S-55,Dillon Maples,Chicago Cubs®,Rookie
S-56,Rafael Devers,Boston Red Sox®,Rookie
S-57,Amed Rosario,New York Mets®,Rookie
S-58,Clint Frazier,New York Yankees®,Rookie

S-59,Willie Calhoun,Texas Rangers®,Rookie
S-60,Ozzie Albies,Atlanta BravesTM,Rookie
S-61,Rhys Hoskins,Philadelphia Phillies®,Rookie
S-62,J.P. Crawford,Philadelphia Phillies®,Rookie
S-63,Francisco Mejia,Cleveland Indians®,Rookie
S-64,Jack Flaherty,St. Louis Cardinals®,Rookie
S-65,Austin Hays,Baltimore Orioles®,Rookie
S-66,Sandy Alcantara,Miami Marlins®,Rookie
S-67,Christian Villanueva,San Diego PadresTM,Rookie
S-68,Kyle Farmer,Los Angeles Dodgers®,Rookie
S-69,Tim Locastro,Los Angeles Dodgers®,Rookie
S-70,Bob Gibson,St. Louis Cardinals®,
S-71,Chipper Jones,Atlanta BravesTM,
S-72,Jim Thome,Cleveland Indians®,
S-73,Roberto Clemente,Pittsburgh Pirates®,
S-74,Ted Williams,Boston Red Sox®,
S-75,Ernie Banks,Chicago Cubs®,
S-76,Wade Boggs,Boston Red Sox®,
S-77,Reggie Jackson,New York Yankees®,
S-78,Derek Jeter,New York Yankees®,
S-79,Nolan Ryan,Houston Astros®,
S-80,Rickey Henderson,Oakland AthleticsTM,
S-81,Ozzie Smith,St. Louis Cardinals®,
S-82,Mariano Rivera,New York Yankees®,
S-83,Sandy Koufax,Los Angeles Dodgers®,
S-84,Jackie Robinson,Brooklyn DodgersTM,
S-85,Hank Aaron,Atlanta BravesTM,
S-86,Aaron Judge,New York Yankees®,
S-87,Billy Hamilton,Cincinnati Reds®,
S-88,Jackie Bradley Jr.,Boston Red Sox®,
S-89,Manny Margot,San Diego PadresTM,
S-90,Javier Baez,Chicago Cubs®,
S-91,Addison Russell,Chicago Cubs®,
S-92,Byron Buxton,Minnesota Twins®,
S-93,Kevin Kiermaier,Tampa Bay RaysTM,
S-94,Nolan Arenado,Colorado RockiesTM,
S-95,Yasiel Puig,Los Angeles Dodgers®,
S-96,Kevin Pillar,Toronto Blue Jays®,
S-98,Chris Taylor,Los Angeles Dodgers®,
S-99,Tommy Pham,St. Louis Cardinals®,
S-100,Justin Turner,Los Angeles Dodgers®,
1983 TOPPS,BASEBALL ALL STARS,,
83AS-1,Aaron Judge,New York Yankees®,
83AS-2,Giancarlo Stanton,Miami Marlins®,
83AS-3,Carlos Correa,Houston Astros®,
83AS-4,Mike Trout,Angels®,
83AS-5,Jose Altuve,Houston Astros®,
83AS-6,Chris Sale,Boston Red Sox®,
83AS-7,George Springer,Houston Astros®,
83AS-8,Francisco Lindor,Cleveland Indians®,
83AS-9,Miguel Sano,Minnesota Twins®,
83AS-10,Luis Severino,New York Yankees®,
83AS-11,Corey Kluber,Cleveland Indians®,
83AS-12,Clayton Kershaw,Los Angeles Dodgers®,
83AS-13,Bryce Harper,Washington Nationals®,
83AS-14,Buster Posey,San Francisco Giants®,
83AS-15,Charlie Blackmon,Colorado RockiesTM,
83AS-16,Cody Bellinger,Los Angeles Dodgers®,
83AS-17,Paul Goldschmidt,Arizona Diamondbacks®,
83AS-18,Corey Seager,Los Angeles Dodgers®,
83AS-19,Joey Votto,Cincinnati Reds®,
83AS-20,Max Scherzer,Washington Nationals®,
83AS-21,Stephen Strasburg,Washington Nationals®,
83AS-22,Mookie Betts,Boston Red Sox®,
83AS-23,Gary Sanchez,New York Yankees®,
83AS-24,Robinson Cano,Seattle MarinersTM,
83AS-25,Yadier Molina,St. Louis Cardinals®,
83AS-26,Salvador Perez,Kansas City Royals®,
83AS-27,Craig Kimbrel,Boston Red Sox®,
83AS-28,Jose Ramirez,Cleveland Indians®,
83AS-29,Josh Harrison,Pittsburgh Pirates®,
83AS-30,Justin Upton,Angels®,
83AS-31,Justin Verlander,Detroit Tigers®,
83AS-32,Yu Darvish,Texas Rangers®,
83AS-33,Kris Bryant,Chicago Cubs®,
83AS-34,Anthony Rizzo,Chicago Cubs®,
83AS-35,Addison Russell,Chicago Cubs®,
83AS-36,Yoenis Cespedes,New York Mets®,
83AS-37,Josh Donaldson,Toronto Blue Jays®,
83AS-38,Manny Machado,Baltimore Orioles®,
